# Channel 1
+1.00000000000000E+003, +4.486624E-009
+4.74875000000000E+003, +4.173732E-012
+8.49750000000000E+003, +4.335503E-012
+1.22462500000000E+004, +7.465332E-012
+1.59950000000000E+004, +1.085537E-011
+1.97437500000000E+004, +9.071830E-012
+2.34925000000000E+004, +9.106667E-012
+2.72412500000000E+004, +1.848141E-011
+3.09900000000000E+004, +1.720037E-011
+3.47387500000000E+004, +7.049247E-011
+3.84875000000000E+004, +2.324154E-011
+4.22362500000000E+004, +2.935806E-011
+4.59850000000000E+004, +2.780720E-011
+4.97337500000000E+004, +3.276592E-011
+5.34825000000000E+004, +3.659315E-011
+5.72312500000000E+004, +3.994797E-011
+6.09800000000000E+004, +3.042776E-011
+6.47287500000000E+004, +2.978703E-011
+6.84775000000000E+004, +3.203632E-011
+7.22262500000000E+004, +3.391628E-011
+7.59750000000000E+004, +3.420693E-011
+7.97237500000000E+004, +4.086677E-011
+8.34725000000000E+004, +2.454483E-011
+8.72212500000000E+004, +3.268379E-011
+9.09700000000000E+004, +3.909301E-011
+9.47187500000000E+004, +3.514096E-011
+9.84675000000000E+004, +2.424873E-011
+1.02216250000000E+005, +1.806874E-011
+1.05965000000000E+005, +3.065125E-011
+1.09713750000000E+005, +2.734520E-011
+1.13462500000000E+005, +3.571306E-011
+1.17211250000000E+005, +3.277819E-011
+1.20960000000000E+005, +3.430245E-011
+1.24708750000000E+005, +2.989051E-011
+1.28457500000000E+005, +3.277819E-011
+1.32206250000000E+005, +1.962683E-011
+1.35955000000000E+005, +2.171938E-011
+1.39703750000000E+005, +2.485997E-011
+1.43452500000000E+005, +2.998656E-011
+1.47201250000000E+005, +2.593272E-011
+1.50950000000000E+005, +1.851977E-011
+1.54698750000000E+005, +1.710382E-011
+1.58447500000000E+005, +1.501896E-011
+1.62196250000000E+005, +1.673232E-011
+1.65945000000000E+005, +1.502129E-011
+1.69693750000000E+005, +1.580911E-011
+1.73442500000000E+005, +1.199968E-011
+1.77191250000000E+005, +1.256474E-011
+1.80940000000000E+005, +1.733906E-011
+1.84688750000000E+005, +1.831251E-011
+1.88437500000000E+005, +9.594638E-012
+1.92186250000000E+005, +1.022690E-011
+1.95935000000000E+005, +7.236915E-012
+1.99683750000000E+005, +9.535142E-012
+2.03432500000000E+005, +7.880181E-012
+2.07181250000000E+005, +8.952105E-012
+2.10930000000000E+005, +8.555969E-012
+2.14678750000000E+005, +9.614894E-012
+2.18427500000000E+005, +1.427447E-011
+2.22176250000000E+005, +1.053873E-011
+2.25925000000000E+005, +6.321560E-012
+2.29673750000000E+005, +5.837816E-012
+2.33422500000000E+005, +6.317628E-012
+2.37171250000000E+005, +7.551300E-012
+2.40920000000000E+005, +6.331039E-012
+2.44668750000000E+005, +6.466770E-012
+2.48417500000000E+005, +5.261693E-012
+2.52166250000000E+005, +4.137578E-012
+2.55915000000000E+005, +7.214300E-012
+2.59663750000000E+005, +4.525331E-012
+2.63412500000000E+005, +4.210523E-012
+2.67161250000000E+005, +4.182498E-012
+2.70910000000000E+005, +5.147355E-012
+2.74658750000000E+005, +3.331758E-012
+2.78407500000000E+005, +4.815262E-012
+2.82156250000000E+005, +4.663466E-012
+2.85905000000000E+005, +8.845496E-012
+2.89653750000000E+005, +4.232574E-012
+2.93402500000000E+005, +8.713627E-012
+2.97151250000000E+005, +3.171046E-012
+3.00900000000000E+005, +3.598152E-012
+3.04648750000000E+005, +3.957950E-012
+3.08397500000000E+005, +4.167794E-012
+3.12146250000000E+005, +3.953968E-012
+3.15895000000000E+005, +3.567386E-012
+3.19643750000000E+005, +4.069458E-012
+3.23392500000000E+005, +3.490063E-012
+3.27141250000000E+005, +2.614604E-012
+3.30890000000000E+005, +6.780523E-012
+3.34638750000000E+005, +3.383394E-012
+3.38387500000000E+005, +3.109078E-012
+3.42136250000000E+005, +2.292623E-012
+3.45885000000000E+005, +3.837198E-012
+3.49633750000000E+005, +2.843235E-012
+3.53382500000000E+005, +3.169258E-012
+3.57131250000000E+005, +4.384518E-012
+3.60880000000000E+005, +3.155809E-012
+3.64628750000000E+005, +3.005167E-012
+3.68377500000000E+005, +5.021017E-012
+3.72126250000000E+005, +3.115349E-012
+3.75875000000000E+005, +3.142950E-012
+3.79623750000000E+005, +3.123088E-012
+3.83372500000000E+005, +2.318531E-012
+3.87121250000000E+005, +3.513135E-012
+3.90870000000000E+005, +3.559385E-012
+3.94618750000000E+005, +3.684662E-012
+3.98367500000000E+005, +3.420697E-012
+4.02116250000000E+005, +2.966872E-012
+4.05865000000000E+005, +5.884164E-012
+4.09613750000000E+005, +3.295012E-012
+4.13362500000000E+005, +1.961184E-012
+4.17111250000000E+005, +2.701357E-012
+4.20860000000000E+005, +2.952395E-012
+4.24608750000000E+005, +3.559439E-012
+4.28357500000000E+005, +3.943571E-012
+4.32106250000000E+005, +2.762331E-012
+4.35855000000000E+005, +2.514792E-012
+4.39603750000000E+005, +2.521437E-012
+4.43352500000000E+005, +3.020189E-012
+4.47101250000000E+005, +1.921521E-012
+4.50850000000000E+005, +2.057039E-012
+4.54598750000000E+005, +2.005618E-012
+4.58347500000000E+005, +2.854165E-012
+4.62096250000000E+005, +2.588376E-012
+4.65845000000000E+005, +3.411936E-012
+4.69593750000000E+005, +1.625374E-012
+4.73342500000000E+005, +2.466714E-012
+4.77091250000000E+005, +5.544210E-012
+4.80840000000000E+005, +3.371841E-012
+4.84588750000000E+005, +2.040559E-012
+4.88337500000000E+005, +1.801367E-012
+4.92086250000000E+005, +2.902327E-012
+4.95835000000000E+005, +2.850197E-012
+4.99583750000000E+005, +3.078284E-012
+5.03332500000000E+005, +2.164420E-012
+5.07081250000000E+005, +2.321019E-012
+5.10830000000000E+005, +2.423181E-012
+5.14578750000000E+005, +3.710332E-012
+5.18327500000000E+005, +2.181073E-012
+5.22076250000000E+005, +3.123878E-012
+5.25825000000000E+005, +2.204519E-012
+5.29573750000000E+005, +2.897996E-012
+5.33322500000000E+005, +2.563016E-012
+5.37071250000000E+005, +1.996918E-012
+5.40820000000000E+005, +2.430321E-012
+5.44568750000000E+005, +3.617122E-012
+5.48317500000000E+005, +3.306827E-012
+5.52066250000000E+005, +3.052151E-012
+5.55815000000000E+005, +1.889447E-012
+5.59563750000000E+005, +2.701197E-012
+5.63312500000000E+005, +3.080623E-012
+5.67061250000000E+005, +2.704071E-012
+5.70810000000000E+005, +2.244030E-012
+5.74558750000000E+005, +2.685343E-012
+5.78307500000000E+005, +2.264772E-012
+5.82056250000000E+005, +1.951335E-012
