# AG4395A Measurement
# Timestamp: Feb 11 2015 - 00:36:21
1000000.0    -86.94085
1248750.0    -88.61068
1497500.0    -89.58807
1746250.0    -88.18531
1995000.0    -89.84297
2243750.0    -89.88959
2492500.0    -90.04778
2741250.0    -90.05389
2990000.0    -89.10229
3238750.0    -88.25248
3487500.0    -88.01378
3736250.0    -89.62705
3985000.0    -87.5115
4233750.0    -89.49757
4482500.0    -89.2207
4731250.0    -90.39928
4980000.0    -90.7293
5228750.0    -88.72001
5477500.0    -88.47769
5726250.0    -88.87888
5975000.0    -88.64468
6223750.0    -88.68776
6472500.0    -89.3535
6721250.0    -87.20062
6970000.0    -89.49051
7218750.0    -89.85706
7467500.0    -89.9263
7716250.0    -89.00346
7965000.0    -89.43378
8213750.0    -89.97031
8462500.0    -88.46211
8711250.0    -87.75562
8960000.0    -89.03212
9208750.0    -89.41032
9457500.0    -88.3987
9706250.0    -88.74143
9955000.0    -88.85265
10203750.0    -87.67185
10452500.0    -88.90202
10701250.0    -94.05166
10950000.0    -94.3317
11198750.0    -94.43262
11447500.0    -94.25278
11696250.0    -93.79977
11945000.0    -92.35856
12193750.0    -96.053
12442500.0    -92.18051
12691250.0    -92.35632
12940000.0    -93.14962
13188750.0    -93.89018
13437500.0    -95.19725
13686250.0    -95.12408
13935000.0    -95.86214
14183750.0    -94.64509
14432500.0    -94.12837
14681250.0    -95.21529
14930000.0    -94.14222
15178750.0    -96.19203
15427500.0    -93.90036
15676250.0    -93.75328
15925000.0    -93.086
16173750.0    -92.0173
16422500.0    -93.50233
16671250.0    -94.57535
16920000.0    -91.57171
17168750.0    -94.67428
17417500.0    -93.09089
17666250.0    -95.04623
17915000.0    -94.13397
18163750.0    -93.40565
18412500.0    -92.5601
18661250.0    -93.7766
18910000.0    -93.06799
19158750.0    -94.18813
19407500.0    -95.35195
19656250.0    -94.98297
19905000.0    -95.19916
20153750.0    -92.83543
20402500.0    -92.66743
20651250.0    -94.13342
20900000.0    -94.61765
21148750.0    -94.13686
21397500.0    -94.05997
21646250.0    -95.68994
21895000.0    -93.33463
22143750.0    -92.96452
22392500.0    -93.50718
22641250.0    -94.46416
22890000.0    -93.38406
23138750.0    -93.99783
23387500.0    -93.13667
23636250.0    -94.37
23885000.0    -93.45556
24133750.0    -92.37118
24382500.0    -94.23186
24631250.0    -95.33118
24880000.0    -93.44584
25128750.0    -94.25104
25377500.0    -94.27477
25626250.0    -95.24429
25875000.0    -94.21068
26123750.0    -92.38714
26372500.0    -94.05417
26621250.0    -93.50296
26870000.0    -93.58498
27118750.0    -93.71254
27367500.0    -92.24082
27616250.0    -93.89355
27865000.0    -95.35813
28113750.0    -93.57652
28362500.0    -93.06011
28611250.0    -93.07164
28860000.0    -92.71037
29108750.0    -93.96886
29357500.0    -94.64065
29606250.0    -95.15903
29855000.0    -93.6195
30103750.0    -93.34656
30352500.0    -94.06061
30601250.0    -92.87613
30850000.0    -92.66143
31098750.0    -91.04058
31347500.0    -92.78417
31596250.0    -92.63921
31845000.0    -92.84906
32093750.0    -94.11066
32342500.0    -93.86491
32591250.0    -94.56849
32840000.0    -94.21388
33088750.0    -90.16473
33337500.0    -92.9373
33586250.0    -92.98353
33835000.0    -91.57365
34083750.0    -91.78407
34332500.0    -92.65883
34581250.0    -92.9997
34830000.0    -93.58418
35078750.0    -94.59416
35327500.0    -94.20125
35576250.0    -94.082
35825000.0    -93.05973
36073750.0    -93.52193
36322500.0    -93.88285
36571250.0    -93.26516
36820000.0    -93.69807
37068750.0    -93.96355
37317500.0    -95.31905
37566250.0    -93.25223
37815000.0    -93.47595
38063750.0    -92.06837
38312500.0    -95.24176
38561250.0    -93.68085
38810000.0    -94.30235
39058750.0    -93.9267
39307500.0    -92.16566
39556250.0    -91.76146
39805000.0    -94.16871
40053750.0    -94.04008
40302500.0    -93.02037
40551250.0    -89.45795
40800000.0    -95.00664
41048750.0    -93.61763
41297500.0    -94.40128
41546250.0    -92.96906
41795000.0    -93.78092
42043750.0    -92.78105
42292500.0    -92.38928
42541250.0    -93.07794
42790000.0    -94.62925
43038750.0    -92.99115
43287500.0    -93.81737
43536250.0    -94.56197
43785000.0    -94.09779
44033750.0    -93.00006
44282500.0    -92.5079
44531250.0    -92.31026
