+1.0000000e+000 +7.3585820e+000 +1.5737796e+002
+1.1233240e+000 +9.3235331e+000 +1.5497021e+002
+1.2618569e+000 +1.1274284e+001 +1.5230989e+002
+1.4174742e+000 +1.3208581e+001 +1.4931793e+002
+1.5922828e+000 +1.5113799e+001 +1.4601166e+002
+1.7886496e+000 +1.6990480e+001 +1.4234444e+002
+2.0092330e+000 +1.8824533e+001 +1.3830589e+002
+2.2570198e+000 +2.0619829e+001 +1.3386261e+002
+2.5353644e+000 +2.2362522e+001 +1.2901871e+002
+2.8480358e+000 +2.4038464e+001 +1.2376735e+002
+3.1992671e+000 +2.5642855e+001 +1.1810924e+002
+3.5938137e+000 +2.7162775e+001 +1.1206238e+002
+4.0370173e+000 +2.8591141e+001 +1.0565881e+002
+4.5348787e+000 +2.9912254e+001 +9.8950294e+001
+5.0941381e+000 +3.1127810e+001 +9.1981743e+001
+5.7223678e+000 +3.2228790e+001 +8.4825935e+001
+6.4280729e+000 +3.3211758e+001 +7.7542000e+001
+7.2208090e+000 +3.4075367e+001 +7.0208359e+001
+8.1113081e+000 +3.4827137e+001 +6.2890690e+001
+9.1116276e+000 +3.5462955e+001 +5.5640846e+001
+1.0235311e+001 +3.5995609e+001 +4.8504208e+001
+1.1497570e+001 +3.6429417e+001 +4.1509792e+001
+1.2915497e+001 +3.6771545e+001 +3.4668640e+001
+1.4508287e+001 +3.7029678e+001 +2.8000107e+001
+1.6297508e+001 +3.7207264e+001 +2.1499353e+001
+1.8307383e+001 +3.7308651e+001 +1.5158626e+001
+2.0565123e+001 +3.7336712e+001 +8.9627390e+000
+2.3101297e+001 +3.7293240e+001 +2.9064271e+000
+2.5950243e+001 +3.7179932e+001 -3.0123215e+000
+2.9150530e+001 +3.6996136e+001 -8.7965918e+000
+3.2745491e+001 +3.6741978e+001 -1.4440205e+001
+3.6783798e+001 +3.6418755e+001 -1.9933331e+001
+4.1320126e+001 +3.6026775e+001 -2.5253080e+001
+4.6415890e+001 +3.5562340e+001 -3.0374413e+001
+5.2140083e+001 +3.5036770e+001 -3.5270741e+001
+5.8570210e+001 +3.4441158e+001 -3.9913208e+001
+6.5793320e+001 +3.3788544e+001 -4.4311089e+001
+7.3907219e+001 +3.3090244e+001 -4.8387691e+001
+8.3021759e+001 +3.2333076e+001 -5.2170155e+001
+9.3260338e+001 +3.1539703e+001 -5.5638313e+001
+1.0476157e+002 +3.0705818e+001 -5.8807892e+001
+1.1768120e+002 +2.9843845e+001 -6.1664234e+001
+1.3219412e+002 +2.8954552e+001 -6.4195801e+001
+1.4849683e+002 +2.8038969e+001 -6.6494720e+001
+1.6681006e+002 +2.7113136e+001 -6.8517601e+001
+1.8738174e+002 +2.6170044e+001 -7.0250031e+001
+2.1049042e+002 +2.5215914e+001 -7.1778839e+001
+2.3644894e+002 +2.4251968e+001 -7.3075462e+001
+2.6560876e+002 +2.3281208e+001 -7.4158508e+001
+2.9836472e+002 +2.2304880e+001 -7.5037071e+001
+3.3516028e+002 +2.1325109e+001 -7.5733406e+001
+3.7649359e+002 +2.0343018e+001 -7.6249306e+001
+4.2292429e+002 +1.9360851e+001 -7.6576630e+001
+4.7508102e+002 +1.8374334e+001 -7.6753326e+001
+5.3366992e+002 +1.7391788e+001 -7.6753357e+001
+5.9948425e+002 +1.6412111e+001 -7.6583275e+001
+6.7341504e+002 +1.5430050e+001 -7.6247055e+001
+7.5646332e+002 +1.4456145e+001 -7.5737450e+001
+8.4975342e+002 +1.3490088e+001 -7.5056824e+001
+9.5454846e+002 +1.2525412e+001 -7.4194824e+001
+1.0722672e+003 +1.1573136e+001 -7.3144989e+001
+1.2045035e+003 +1.0636453e+001 -7.1900711e+001
+1.3530477e+003 +9.7076302e+000 -7.0457321e+001
+1.5199111e+003 +8.7992525e+000 -6.8810333e+001
+1.7073527e+003 +7.9157600e+000 -6.6956284e+001
+1.9179103e+003 +7.0540719e+000 -6.4883781e+001
+2.1544346e+003 +6.2243571e+000 -6.2612286e+001
+2.4201282e+003 +5.4281640e+000 -6.0120258e+001
+2.7185881e+003 +4.6775222e+000 -5.7462837e+001
+3.0538555e+003 +3.9677148e+000 -5.4629532e+001
+3.4304692e+003 +3.3082414e+000 -5.1659794e+001
+3.8535286e+003 +2.7038360e+000 -4.8593239e+001
+4.3287612e+003 +2.1562614e+000 -4.5444916e+001
+4.8626016e+003 +1.6691760e+000 -4.2299198e+001
+5.4622773e+003 +1.2331138e+000 -3.9186192e+001
+6.1359072e+003 +8.5156441e-001 -3.6123203e+001
+6.8926123e+003 +5.2674919e-001 -3.3179047e+001
+7.7426367e+003 +2.4775045e-001 -3.0390074e+001
+8.6974902e+003 +1.7921628e-002 -2.7754326e+001
+9.7700996e+003 -1.8266059e-001 -2.5305073e+001
+1.0974987e+004 -3.4128302e-001 -2.3033213e+001
+1.2328468e+004 -4.7675526e-001 -2.0985886e+001
+1.3848863e+004 -5.8300364e-001 -1.9135374e+001
+1.5556762e+004 -6.7215949e-001 -1.7475630e+001
+1.7475283e+004 -7.4321902e-001 -1.6016716e+001
+1.9630406e+004 -8.0062819e-001 -1.4737576e+001
+2.2051307e+004 -8.4970278e-001 -1.3636661e+001
+2.4770764e+004 -8.8642681e-001 -1.2702864e+001
+2.7825594e+004 -9.1710871e-001 -1.1915060e+001
+3.1257158e+004 -9.4527990e-001 -1.1288764e+001
+3.5111918e+004 -9.6393090e-001 -1.0805432e+001
+3.9442063e+004 -9.8091531e-001 -1.0456159e+001
+4.4306215e+004 -9.9535930e-001 -1.0241805e+001
+4.9770234e+004 -1.0080919e+000 -1.0148279e+001
+5.5908102e+004 -1.0161208e+000 -1.0190051e+001
+6.2802914e+004 -1.0249320e+000 -1.0373286e+001
+7.0548023e+004 -1.0261164e+000 -1.0721430e+001
+7.9248289e+004 -1.0384394e+000 -1.1230920e+001
+8.9021508e+004 -1.0514852e+000 -1.1801331e+001
+1.0000000e+005 -1.0524597e+000 -1.2544827e+001
+1.1233241e+005 +7.3585820e+000 +1.5737796e+002
