+9.3260332e+003 +5.4965168e-001 -1.3852472e+002
+1.0000000e+004 -4.1901216e-001 -1.4095039e+002
+1.0722672e+004 -1.4443082e+000 -1.4329250e+002
+1.1497570e+004 -2.4500053e+000 -1.4542094e+002
+1.2328468e+004 -3.3976562e+000 -1.4748309e+002
+1.3219411e+004 -4.2739635e+000 -1.4934236e+002
+1.4174741e+004 -5.3199458e+000 -1.5116525e+002
+1.5199110e+004 -6.2695475e+000 -1.5298201e+002
+1.6297509e+004 -7.4167824e+000 -1.5460104e+002
+1.7475283e+004 -8.3966093e+000 -1.5605276e+002
+1.8738174e+004 -9.3646345e+000 -1.5732741e+002
+2.0092330e+004 -1.0415732e+001 -1.5876289e+002
+2.1544348e+004 -1.1230897e+001 -1.5989163e+002
+2.3101297e+004 -1.2029211e+001 -1.6110112e+002
+2.4770764e+004 -1.2683849e+001 -1.6261948e+002
+2.6560877e+004 -1.3429661e+001 -1.6490979e+002
+2.8480359e+004 -1.3967717e+001 -1.6777258e+002
+3.0538555e+004 -1.4562642e+001 -1.7194743e+002
+3.2745492e+004 -1.5311511e+001 -1.7660849e+002
+3.5111918e+004 -1.5784618e+001 +1.7774030e+002
+3.7649359e+004 -1.6740953e+001 +1.6848920e+002
+4.0370172e+004 -1.7904982e+001 +1.6224292e+002
+4.3287613e+004 -1.9072186e+001 +1.5603851e+002
+4.6415887e+004 -2.0377279e+001 +1.4968327e+002
+4.9770234e+004 -2.1702143e+001 +1.4440459e+002
+5.3366992e+004 -2.2626850e+001 +1.3991312e+002
+5.7223676e+004 -2.3921976e+001 +1.3002510e+002
+6.1359074e+004 -2.5833523e+001 +1.2343246e+002
+6.5793320e+004 -2.7072704e+001 +1.1854489e+002
+7.0548023e+004 -2.8688808e+001 +1.1612893e+002
+7.5646336e+004 -2.9775133e+001 +1.0899819e+002
+8.1113086e+004 -3.1252754e+001 +1.0253532e+002
+8.6974898e+004 -3.2186741e+001 +9.7655998e+001
+9.3260336e+004 -3.3632256e+001 +8.9458443e+001
+1.0000000e+005 -3.5587334e+001 +9.3242668e+001
+1.0722672e+005 +4.4282795e+001 +1.7741907e+002
