+1.0000000e+002 +5.1435566e+001 +8.5150146e+001
+1.0722672e+002 +3.9039360e+001 +1.6194339e+002
+1.1497570e+002 +4.5224487e+001 +1.5987872e+002
+1.2328468e+002 +3.9863232e+001 -8.8430725e+001
+1.3219412e+002 +4.3626671e+001 -1.6328699e+002
+1.4174742e+002 +3.8804794e+001 +1.7540724e+002
+1.5199110e+002 +3.5845737e+001 -1.7020273e+002
+1.6297508e+002 +3.9287113e+001 -1.6367357e+002
+1.7475284e+002 +3.5511005e+001 -1.5667659e+002
+1.8738174e+002 +3.4142021e+001 -1.6777214e+002
+2.0092329e+002 +3.2925388e+001 -1.5244057e+002
+2.1544347e+002 +3.2336376e+001 -1.6729121e+002
+2.3101297e+002 +2.9437878e+001 -1.6310123e+002
+2.4770764e+002 +2.7331280e+001 -1.6481673e+002
+2.6560876e+002 +2.4715118e+001 -1.5815773e+002
+2.8480359e+002 +2.0993155e+001 -1.5354854e+002
+3.0538556e+002 +1.7172647e+001 -1.3528522e+002
+3.2745493e+002 +1.5472288e+001 -9.6109825e+001
+3.5111917e+002 +1.7258661e+001 -6.2175579e+001
+3.7649359e+002 +2.0621426e+001 -4.4290188e+001
+4.0370172e+002 +2.2937262e+001 -3.8646412e+001
+4.3287613e+002 +2.5369156e+001 -3.6794788e+001
+4.6415887e+002 +2.6349045e+001 -4.8238098e+001
+4.9770236e+002 +2.6726355e+001 -4.0525990e+001
+5.3366992e+002 +2.8101082e+001 -4.4594124e+001
+5.7223676e+002 +2.8327225e+001 -5.2190113e+001
+6.1359070e+002 +2.8691553e+001 -5.6619553e+001
+6.5793323e+002 +2.8629587e+001 -5.8780045e+001
+7.0548022e+002 +2.8568474e+001 -6.6509354e+001
+7.5646332e+002 +2.8608999e+001 -7.2831451e+001
+8.1113086e+002 +2.7469311e+001 -7.6368408e+001
+8.6974902e+002 +2.7494492e+001 -8.3059128e+001
+9.3260333e+002 +2.6862610e+001 -8.7483185e+001
+1.0000000e+003 +2.5883492e+001 -9.5136032e+001
+1.0722672e+003 +2.4702026e+001 -9.9190239e+001
+1.1497570e+003 +2.3178593e+001 -1.0194305e+002
+1.2328467e+003 +2.1611156e+001 -1.0219419e+002
+1.3219412e+003 +2.0210659e+001 -9.9635315e+001
+1.4174741e+003 +1.9175812e+001 -9.4754509e+001
+1.5199111e+003 +1.8670660e+001 -8.9221031e+001
+1.6297509e+003 +1.8486223e+001 -8.5302536e+001
+1.7475284e+003 +1.8561396e+001 -8.5992630e+001
+1.8738174e+003 +1.8562008e+001 -8.7630661e+001
+2.0092330e+003 +1.8125801e+001 -9.0469208e+001
+2.1544346e+003 +1.7463409e+001 -9.2597633e+001
+2.3101296e+003 +1.6558544e+001 -9.4421776e+001
+2.4770764e+003 +1.5728205e+001 -9.4331284e+001
+2.6560879e+003 +1.5188603e+001 -9.3719978e+001
+2.8480359e+003 +1.4657845e+001 -9.3912331e+001
+3.0538555e+003 +1.4058916e+001 -9.4684746e+001
+3.2745491e+003 +1.3412678e+001 -9.5153748e+001
+3.5111917e+003 +1.2855387e+001 -9.5672226e+001
+3.7649358e+003 +1.2307775e+001 -9.6780884e+001
+4.0370173e+003 +1.1796170e+001 -9.7429802e+001
+4.3287612e+003 +1.1062156e+001 -9.8305870e+001
+4.6415889e+003 +1.0221565e+001 -9.8814468e+001
+4.9770234e+003 +9.6790819e+000 -9.9784805e+001
+5.3366992e+003 +9.1794529e+000 -1.0083092e+002
+5.7223677e+003 +8.6694927e+000 -1.0146170e+002
+6.1359072e+003 +7.9515305e+000 -1.0276330e+002
+6.5793320e+003 +7.3411627e+000 -1.0389388e+002
+7.0548022e+003 +6.7215257e+000 -1.0492062e+002
+7.5646333e+003 +6.0095277e+000 -1.0635836e+002
+8.1113081e+003 +5.4225469e+000 -1.0768297e+002
+8.6974902e+003 +4.8002787e+000 -1.0891377e+002
+9.3260332e+003 +4.1742058e+000 -1.1017905e+002
+1.0000000e+004 +3.4369111e+000 -1.1197135e+002
+1.0722672e+004 +2.7285926e+000 -1.1369175e+002
+1.1497570e+004 +2.0567524e+000 -1.1523497e+002
+1.2328468e+004 +1.4980973e+000 -1.1678029e+002
+1.3219411e+004 +8.0777514e-001 -1.1835656e+002
+1.4174741e+004 +1.2103967e-001 -1.2005502e+002
+1.5199110e+004 -6.2797624e-001 -1.2186224e+002
+1.6297509e+004 -1.3106201e+000 -1.2335503e+002
+1.7475283e+004 -1.9013323e+000 -1.2494627e+002
+1.8738174e+004 -2.5639622e+000 -1.2650529e+002
+2.0092330e+004 -3.1834221e+000 -1.2838913e+002
+2.1544348e+004 -3.7594998e+000 -1.2999904e+002
+2.3101297e+004 -4.3423009e+000 -1.3196703e+002
+2.4770764e+004 -4.8629470e+000 -1.3424216e+002
+2.6560877e+004 -5.1307826e+000 -1.3704010e+002
+2.8480359e+004 -5.5560327e+000 -1.4082512e+002
+3.0538555e+004 -5.8129735e+000 -1.4579863e+002
+3.2745492e+004 -6.4604173e+000 -1.5158438e+002
+3.5111918e+004 -6.6644235e+000 -1.5842433e+002
+3.7649359e+004 -7.5494313e+000 -1.6817435e+002
+4.0370172e+004 -8.5836287e+000 -1.7514310e+002
+4.3287613e+004 -9.5988283e+000 +1.7751065e+002
+4.6415887e+004 -1.0549858e+001 +1.7020840e+002
+4.9770234e+004 -1.1837337e+001 +1.6381403e+002
+5.3366992e+004 -1.2861725e+001 +1.5817567e+002
+5.7223676e+004 -1.3969881e+001 +1.4871646e+002
+6.1359074e+004 -1.5498756e+001 +1.4046756e+002
+6.5793320e+004 -1.6864672e+001 +1.3367807e+002
+7.0548023e+004 -1.8366861e+001 +1.2842923e+002
+7.5646336e+004 -1.9301634e+001 +1.2298487e+002
+8.1113086e+004 -2.0700558e+001 +1.1279304e+002
+8.6974898e+004 -2.1742771e+001 +1.1059335e+002
+9.3260336e+004 -2.3078098e+001 +1.0169376e+002
+1.0000000e+005 -2.4638493e+001 +1.0168195e+002
