+1.00000000000000E+004, +2.853265E+001, +7.248282E+001
+1.00999060000000E+004, -6.027634E+001, +8.922274E+001
+1.01998110000000E+004, +1.471799E+001, +9.010760E+001
+1.02997170000000E+004, +1.924828E+001, +6.730596E+001
+1.03996230000000E+004, +5.937477E+000, +9.816629E+001
+1.04995280000000E+004, +1.169954E+001, +9.877223E+001
+1.05994340000000E+004, +4.989729E+001, +8.212800E+001
+1.06993400000000E+004, +2.955170E+001, +8.960705E+001
+1.07992460000000E+004, +3.807767E+001, +8.279659E+001
+1.08991510000000E+004, +4.762595E+001, +9.171595E+001
+1.09990570000000E+004, +1.756094E+001, +7.903541E+001
+1.10989630000000E+004, +3.822840E+001, +6.684117E+001
+1.11988680000000E+004, -1.156454E+001, +8.880531E+001
+1.12987740000000E+004, -1.475388E+001, +6.855032E+001
+1.13986800000000E+004, +1.570375E+001, +7.699750E+001
+1.14985850000000E+004, +1.318661E+001, +7.454723E+001
+1.15984910000000E+004, +3.529909E+001, +9.262096E+001
+1.16983970000000E+004, +2.134144E+001, +7.213036E+001
+1.17983030000000E+004, +4.152136E+000, +6.183505E+001
+1.18982080000000E+004, +2.444157E+001, +7.318943E+001
+1.19981140000000E+004, +1.550392E+001, +7.092997E+001
+1.20980200000000E+004, +2.186816E+000, +7.266475E+001
+1.21979250000000E+004, +2.442296E+000, +7.330244E+001
+1.22978310000000E+004, +5.274194E+000, +6.273580E+001
+1.23977370000000E+004, +5.298992E+000, +5.977050E+001
+1.24976420000000E+004, -8.544497E+000, +6.399864E+001
+1.25975480000000E+004, +3.397492E+000, +6.321572E+001
+1.26974540000000E+004, -6.692290E-001, +6.935139E+001
+1.27973600000000E+004, +6.748956E+000, +6.165478E+001
+1.28972650000000E+004, +8.354884E+000, +6.588400E+001
+1.29971710000000E+004, -2.401478E+000, +5.613326E+001
+1.30970770000000E+004, +9.398094E+000, +5.586084E+001
+1.31969820000000E+004, -2.155184E+000, +5.474899E+001
+1.32968880000000E+004, +3.341911E+000, +5.748436E+001
+1.34121990000000E+004, -3.804658E+000, +4.997434E+001
+1.35455900000000E+004, +1.243668E+000, +4.769829E+001
+1.36789820000000E+004, +1.570371E-001, +4.701166E+001
+1.38123730000000E+004, +9.512986E-001, +4.701420E+001
+1.39457640000000E+004, +2.512399E+000, +4.396650E+001
+1.40791560000000E+004, -1.704326E+000, +4.210833E+001
+1.42125470000000E+004, +1.690436E+000, +4.205701E+001
+1.43459380000000E+004, -1.818067E+000, +4.069749E+001
+1.44793300000000E+004, -1.837441E+000, +3.856084E+001
+1.46127210000000E+004, -4.507224E-001, +3.479728E+001
+1.47461120000000E+004, -3.682456E-001, +3.747574E+001
+1.48795040000000E+004, -2.940076E+000, +3.611751E+001
+1.50128950000000E+004, -5.607075E+000, +3.215741E+001
+1.51462860000000E+004, -5.930984E+000, +3.172671E+001
+1.52796780000000E+004, -5.638619E+000, +2.955928E+001
+1.54130690000000E+004, -4.985243E+000, +3.038019E+001
+1.55464610000000E+004, -6.018826E+000, +2.797893E+001
+1.56798520000000E+004, -4.430806E+000, +2.886311E+001
+1.58132430000000E+004, -4.445013E+000, +2.769382E+001
+1.59466350000000E+004, -6.048163E+000, +2.644746E+001
+1.60800260000000E+004, -5.726027E+000, +2.560098E+001
