+1.00000000000000E+004, +4.787216E-001, -1.759646E-001
+1.03978210000000E+004, +4.767562E-001, -1.768495E-001
+1.07956420000000E+004, +4.701864E-001, -1.666174E-001
+1.11934630000000E+004, +4.770719E-001, -1.619103E-001
+1.15912840000000E+004, +4.738739E-001, -1.498754E-001
+1.19891040000000E+004, +4.762953E-001, -1.433534E-001
+1.23869250000000E+004, +4.730975E-001, -1.379413E-001
+1.27847460000000E+004, +4.744887E-001, -1.328945E-001
+1.31825670000000E+004, +4.756338E-001, -1.285334E-001
+1.36458310000000E+004, +4.745558E-001, -1.217809E-001
+1.41789990000000E+004, +4.766653E-001, -1.155064E-001
+1.47121670000000E+004, +4.749119E-001, -1.085364E-001
+1.52453350000000E+004, +4.762146E-001, -1.037369E-001
+1.57785040000000E+004, +4.786057E-001, -9.701757E-002
+1.63116720000000E+004, +4.766782E-001, -9.302414E-002
+1.68448400000000E+004, +4.773793E-001, -8.767278E-002
+1.73780080000000E+004, +4.772775E-001, -8.333813E-002
+1.79887090000000E+004, +4.781497E-001, -7.777432E-002
+1.86915620000000E+004, +4.788059E-001, -7.208472E-002
+1.93944140000000E+004, +4.792837E-001, -6.701158E-002
+2.00972670000000E+004, +4.795723E-001, -6.220259E-002
+2.08001190000000E+004, +4.803974E-001, -5.789451E-002
+2.15029720000000E+004, +4.811196E-001, -5.290124E-002
+2.22058240000000E+004, +4.824703E-001, -4.871418E-002
+2.29086770000000E+004, +4.827641E-001, -4.495101E-002
+2.37137370000000E+004, +4.827665E-001, -4.037588E-002
+2.46571190000000E+004, +4.839324E-001, -3.597702E-002
+2.56005010000000E+004, +4.848634E-001, -3.131216E-002
+2.65438830000000E+004, +4.860521E-001, -2.700619E-002
+2.74872660000000E+004, +4.872804E-001, -2.291294E-002
+2.84306480000000E+004, +4.886467E-001, -1.869092E-002
+2.93740300000000E+004, +4.896313E-001, -1.518090E-002
+3.03174120000000E+004, +4.904940E-001, -1.201315E-002
+3.12607940000000E+004, +4.917569E-001, -7.908300E-003
+3.23593660000000E+004, +4.931208E-001, -3.778035E-003
+3.36237070000000E+004, +4.953543E-001, +3.090762E-004
+3.48880480000000E+004, +4.968511E-001, +4.169166E-003
+3.61523890000000E+004, +4.989584E-001, +7.969733E-003
+3.74167290000000E+004, +5.006607E-001, +1.170770E-002
+3.86810700000000E+004, +5.027542E-001, +1.523325E-002
+3.99454110000000E+004, +5.048280E-001, +1.855282E-002
+4.12097520000000E+004, +5.069719E-001, +2.133856E-002
