+5.0000000e-001 -1.0221104e+002 +1.3041139e+002
+5.3162861e-001 -8.8484581e+001 +1.3054594e+002
+5.6525797e-001 -8.9465347e+001 +1.3133014e+002
+6.0101461e-001 -9.9272171e+001 +1.3167902e+002
+6.3903314e-001 -1.1395844e+002 -4.7346123e+001
+6.7945659e-001 -8.9728050e+001 +1.3317055e+002
+7.2243714e-001 -8.5704132e+001 +1.3368620e+002
+7.6813650e-001 -9.2876060e+001 +1.3503751e+002
+8.1672668e-001 -9.0140144e+001 +1.3672997e+002
+8.6839056e-001 -9.4756714e+001 -4.2555981e+001
+9.2332250e-001 -9.5546188e+001 -4.1269413e+001
+9.8172933e-001 -9.3839211e+001 -3.9943634e+001
+1.0438308e+000 -9.5537827e+001 +1.4159009e+002
+1.1098607e+000 -1.0671784e+002 +1.4388179e+002
+1.1800673e+000 -9.3210281e+001 +1.4503220e+002
+1.2547151e+000 -9.2558876e+001 +1.4681351e+002
+1.3340849e+000 -9.7201935e+001 -3.0272657e+001
+1.4184754e+000 -9.2464714e+001 +1.5134540e+002
+1.5082042e+000 -9.2929169e+001 -2.6827785e+001
+1.6036091e+000 -9.5937027e+001 -2.4284910e+001
+1.7050489e+000 -9.7058868e+001 -2.2610395e+001
+1.8129056e+000 -1.0191821e+002 -1.7936256e+001
+1.9275849e+000 -9.8670441e+001 -1.3116903e+001
+2.0495186e+000 -9.4262199e+001 +1.6889226e+002
+2.1791654e+000 -9.7442223e+001 -8.7536993e+000
+2.3170135e+000 -1.0708578e+002 +1.7504575e+002
+2.4635813e+000 -9.6105553e+001 -1.3197315e+000
+2.6194205e+000 -1.0449594e+002 +5.1427740e-001
+2.7851179e+000 -9.9651115e+001 +3.3942411e+000
+2.9612966e+000 -1.1210992e+002 -1.7293959e+002
+3.1486201e+000 -1.0483276e+002 -1.6819746e+002
+3.3477931e+000 -9.8214653e+001 +1.8240711e+001
+3.5595651e+000 -1.0751632e+002 -1.5693869e+002
+3.7847333e+000 -1.0244032e+002 -1.5158621e+002
+4.0241451e+000 -1.2751679e+002 +3.5973568e+001
+4.2787013e+000 -1.0492339e+002 +4.3506111e+001
+4.5493598e+000 -1.0960168e+002 -1.3097414e+002
+4.8371401e+000 -1.4208414e+002 -1.2261482e+002
+5.1431241e+000 -1.0768983e+002 -8.6334129e+001
+5.4684634e+000 -1.0761668e+002 +1.0299598e+002
+5.8143835e+000 -1.0655640e+002 -6.8110916e+001
+6.1821852e+000 -3.4002434e+001 -1.2431406e+002
+6.5732532e+000 -6.8602974e+001 -1.6780083e+002
+6.9890590e+000 -5.7609108e+001 +1.2972035e+002
+7.4311671e+000 -6.1718086e+001 -4.9037251e+001
+7.9012423e+000 -3.6734306e+001 +2.5434977e+001
+8.4010525e+000 -3.4725819e+001 +1.4864485e+001
+8.9324799e+000 -3.0581764e+001 -2.4371746e+001
+9.4975243e+000 -2.1232559e+001 +1.6834570e+002
+1.0098311e+001 -3.0677248e+001 +1.3554254e+002
+1.0737103e+001 -2.8420162e+001 -4.9305279e+001
+1.1416302e+001 -2.6096701e+001 -6.1595340e+000
+1.2138465e+001 -2.7095238e+001 +1.7513318e+002
+1.2906311e+001 -5.3031528e+001 +4.2738586e+001
+1.3722728e+001 -5.1442406e+001 -9.2028069e+001
+1.4590790e+001 -3.5210793e+001 -2.9690744e+001
+1.5513762e+001 -4.0067455e+001 -9.8198364e+001
+1.6495119e+001 -4.0941467e+001 -7.0922997e+001
+1.7538555e+001 -3.2429390e+001 +8.0163292e+001
+1.8647995e+001 -4.0899296e+001 -5.7414650e+001
+1.9827616e+001 -5.1081150e+001 -7.2035851e+000
+2.1081856e+001 -3.9456276e+001 -6.1958328e+001
+2.2415436e+001 -3.5117878e+001 -3.8007072e+001
+2.3833374e+001 -3.4909756e+001 -8.4456818e+001
+2.5341007e+001 -3.4706657e+001 -1.3090518e+002
+2.6944010e+001 -3.4647579e+001 +7.1438278e+001
+2.8648413e+001 -2.3752123e+001 -5.2858822e+001
+3.0460630e+001 -3.8141743e+001 -1.4996574e+002
+3.2387486e+001 -2.6020159e+001 +5.3019714e+001
+3.4436230e+001 -1.0819728e+002 -1.7163887e+002
+3.6614567e+001 -4.7689445e+001 +1.0678125e+002
+3.8930706e+001 -2.9596796e+001 +1.3680717e+002
+4.1393353e+001 -3.1968502e+001 -4.1215219e+000
+4.4011780e+001 -3.2752357e+001 -6.8566582e+001
+4.6795845e+001 -1.0004788e+002 -1.1159209e+002
+4.9756020e+001 -2.1568569e+001 -1.4770744e+002
+5.2903446e+001 -9.4153412e+001 +7.0815178e+001
+5.6249973e+001 -2.5959330e+001 +1.6911261e+002
+5.9808189e+001 -9.4841988e+001 -1.5720921e+002
+6.3591488e+001 -9.0520355e+001 -8.0452785e+000
+6.7614113e+001 -2.0273567e+001 -2.6431391e+001
+7.1891190e+001 -1.0553748e+002 +1.3748936e+002
+7.6438828e+001 -9.4705086e+001 +3.5713539e+001
+8.1274139e+001 -2.2801130e+001 +4.5985153e+001
+8.6415314e+001 -9.0016273e+001 -9.1531982e+001
+9.1881706e+001 -9.3038582e+001 +1.0975396e+002
+9.7693886e+001 -2.6173851e+001 +1.7477405e+002
+1.0387373e+002 -8.8952736e+001 -1.1114767e+002
