#Display #1 length= 801
+0.0000000e+000 +3.3197310e-005
+1.6000000e+001 +1.6895045e-005
+3.2000000e+001 +1.2293106e-006
+4.8000000e+001 +2.9627463e-006
+6.4000000e+001 +3.9864904e-006
+8.0000000e+001 +1.2811563e-006
+9.6000000e+001 +6.5513950e-007
+1.1200000e+002 +1.0564687e-006
+1.2800000e+002 +9.9968054e-007
+1.4400000e+002 +5.7717085e-007
+1.6000000e+002 +5.4348260e-007
+1.7600000e+002 +1.3943398e-006
+1.9200000e+002 +1.0545299e-006
+2.0800000e+002 +4.5740029e-007
+2.2400000e+002 +5.9013877e-007
+2.4000000e+002 +7.6792998e-007
+2.5600000e+002 +4.4406022e-007
+2.7200000e+002 +5.1241960e-007
+2.8800000e+002 +2.0601803e-006
+3.0400000e+002 +2.7471831e-006
+3.2000000e+002 +1.0195669e-006
+3.3600000e+002 +4.1281146e-007
+3.5200000e+002 +4.4313191e-007
+3.6800000e+002 +4.6694603e-007
+3.8400000e+002 +5.0332721e-007
+4.0000000e+002 +4.9152703e-007
+4.1600000e+002 +9.7760801e-007
+4.3200000e+002 +7.1702385e-007
+4.4800000e+002 +5.0921096e-007
+4.6400000e+002 +4.4129999e-007
+4.8000000e+002 +4.7000756e-007
+4.9600000e+002 +3.5314855e-007
+5.1200000e+002 +3.9737560e-007
+5.2800000e+002 +6.3565187e-007
+5.4400000e+002 +8.0081207e-007
+5.6000000e+002 +4.6589111e-007
+5.7600000e+002 +4.3062761e-007
+5.9200000e+002 +4.6916406e-007
+6.0800000e+002 +3.9830690e-007
+6.2400000e+002 +4.5216387e-007
+6.4000000e+002 +5.7717654e-007
+6.5600000e+002 +1.1716942e-006
+6.7200000e+002 +9.1868014e-007
+6.8800000e+002 +4.9363950e-007
+7.0400000e+002 +5.1845967e-007
+7.2000000e+002 +5.0068320e-007
+7.3600000e+002 +4.3906326e-007
+7.5200000e+002 +5.2212147e-007
+7.6800000e+002 +6.7653951e-007
+7.8400000e+002 +6.4710264e-007
+8.0000000e+002 +6.7674830e-007
+8.1600000e+002 +7.0213292e-007
+8.3200000e+002 +7.0064664e-007
+8.4800000e+002 +6.1104970e-007
+8.6400000e+002 +6.7043976e-007
+8.8000000e+002 +7.5294270e-007
+8.9600000e+002 +1.2906496e-006
+9.1200000e+002 +1.1451910e-006
+9.2800000e+002 +7.0100060e-007
+9.4400000e+002 +7.2303999e-007
+9.6000000e+002 +8.3690855e-007
+9.7600000e+002 +7.3329579e-007
+9.9200000e+002 +7.7222938e-007
+1.0080000e+003 +7.3510068e-007
+1.0240000e+003 +8.6093786e-007
+1.0400000e+003 +7.6586872e-007
+1.0560000e+003 +8.0123243e-007
+1.0720000e+003 +6.4910080e-007
+1.0880000e+003 +6.1458621e-007
+1.1040000e+003 +5.6303452e-007
+1.1200000e+003 +6.6911309e-007
+1.1360000e+003 +1.0708471e-006
+1.1520000e+003 +8.7124965e-007
+1.1680000e+003 +6.8950015e-007
+1.1840000e+003 +6.8222573e-007
+1.2000000e+003 +7.0543786e-007
+1.2160000e+003 +6.2124712e-007
+1.2320000e+003 +5.7895238e-007
+1.2480000e+003 +7.6987084e-007
+1.2640000e+003 +8.5537499e-007
+1.2800000e+003 +7.1506940e-007
+1.2960000e+003 +7.3382415e-007
+1.3120000e+003 +6.1057625e-007
+1.3280000e+003 +5.3065708e-007
+1.3440000e+003 +6.0269417e-007
+1.3600000e+003 +5.9792160e-007
+1.3760000e+003 +6.6398655e-007
+1.3920000e+003 +7.2427633e-007
+1.4080000e+003 +7.0089362e-007
+1.4240000e+003 +7.7621706e-007
+1.4400000e+003 +8.0568560e-007
+1.4560000e+003 +6.0107050e-007
+1.4720000e+003 +5.8947370e-007
+1.4880000e+003 +6.3315053e-007
+1.5040000e+003 +8.0209418e-007
+1.5200000e+003 +9.8519172e-007
+1.5360000e+003 +8.3232027e-007
+1.5520000e+003 +7.9037267e-007
+1.5680000e+003 +7.0190089e-007
+1.5840000e+003 +7.5729537e-007
+1.6000000e+003 +7.8393998e-007
+1.6160000e+003 +7.0828929e-007
+1.6320000e+003 +7.4843996e-007
+1.6480000e+003 +7.7741709e-007
+1.6640000e+003 +6.6818296e-007
+1.6800000e+003 +7.1008719e-007
+1.6960000e+003 +8.3329320e-007
+1.7120000e+003 +7.5403551e-007
+1.7280000e+003 +7.7561816e-007
+1.7440000e+003 +7.3734788e-007
+1.7600000e+003 +8.3487294e-007
+1.7760000e+003 +8.7696873e-007
+1.7920000e+003 +6.8884407e-007
+1.8080000e+003 +7.3998939e-007
+1.8240000e+003 +6.0980312e-007
+1.8400000e+003 +7.3577007e-007
+1.8560000e+003 +9.4120929e-007
+1.8720000e+003 +7.3886821e-007
+1.8880000e+003 +5.8797730e-007
+1.9040000e+003 +6.8713916e-007
+1.9200000e+003 +6.6136215e-007
+1.9360000e+003 +5.9340562e-007
+1.9520000e+003 +6.0934730e-007
+1.9680000e+003 +7.1567416e-007
+1.9840000e+003 +6.1993546e-007
+2.0000000e+003 +6.9753565e-007
+2.0160000e+003 +8.0416817e-007
+2.0320000e+003 +6.2455865e-007
+2.0480000e+003 +6.0114178e-007
+2.0640000e+003 +7.0441155e-007
+2.0800000e+003 +7.7615567e-007
+2.0960000e+003 +7.1605143e-007
+2.1120000e+003 +7.0996714e-007
+2.1280000e+003 +6.3993468e-007
+2.1440000e+003 +6.5748503e-007
+2.1600000e+003 +5.8632435e-007
