+5.0000000e+000 -2.5252232e+007 +0.0000000e+000
+5.1004672e+000 -2.5252232e+007 +0.0000000e+000
+5.2029529e+000 -2.5252232e+007 +0.0000000e+000
+5.3074980e+000 -2.5252232e+007 +0.0000000e+000
+5.4141436e+000 -2.5252232e+007 +0.0000000e+000
+5.5229321e+000 -2.5252232e+007 +0.0000000e+000
+5.6339064e+000 -2.5252232e+007 +0.0000000e+000
+5.7471108e+000 -2.5252232e+007 +0.0000000e+000
+5.8625898e+000 -2.5252232e+007 +0.0000000e+000
+5.9803896e+000 -2.5252232e+007 +0.0000000e+000
+6.1005559e+000 -2.5252232e+007 +0.0000000e+000
+6.2231369e+000 -2.5252232e+007 +0.0000000e+000
+6.3481808e+000 -2.5252232e+007 +0.0000000e+000
+6.4757371e+000 -2.5252232e+007 +0.0000000e+000
+6.6058569e+000 -2.5252232e+007 +0.0000000e+000
+6.7385912e+000 -2.5252232e+007 +0.0000000e+000
+6.8739924e+000 -2.5252232e+007 +0.0000000e+000
+7.0121140e+000 -2.5252232e+007 +0.0000000e+000
+7.1530113e+000 -2.5252232e+007 +0.0000000e+000
+7.2967396e+000 -2.5252232e+007 +0.0000000e+000
+7.4433560e+000 -2.5252232e+007 +0.0000000e+000
+7.5929184e+000 -2.5252232e+007 +0.0000000e+000
+7.7454863e+000 -2.5252232e+007 +0.0000000e+000
+7.9011192e+000 -2.5252232e+007 +0.0000000e+000
+8.0598793e+000 -2.5252232e+007 +0.0000000e+000
+8.2218304e+000 -2.5252232e+007 +0.0000000e+000
+8.3870344e+000 -2.5252232e+007 +0.0000000e+000
+8.5555592e+000 -2.5252232e+007 +0.0000000e+000
+8.7274694e+000 -2.5252232e+007 +0.0000000e+000
+8.9028339e+000 -2.5252232e+007 +0.0000000e+000
+9.0817223e+000 -2.5252232e+007 +0.0000000e+000
+9.2642050e+000 -2.5252232e+007 +0.0000000e+000
+9.4503536e+000 -2.5252232e+007 +0.0000000e+000
+9.6402435e+000 -2.5252232e+007 +0.0000000e+000
+9.8339491e+000 -2.5252232e+007 +0.0000000e+000
+1.0031547e+001 -2.5252232e+007 +0.0000000e+000
+1.0233114e+001 -2.5252232e+007 +0.0000000e+000
+1.0438733e+001 -2.5252232e+007 +0.0000000e+000
+1.0648482e+001 -2.5252232e+007 +0.0000000e+000
+1.0862447e+001 -2.5252232e+007 +0.0000000e+000
+1.1080710e+001 -2.5252232e+007 +0.0000000e+000
+1.1303359e+001 -2.5252232e+007 +0.0000000e+000
+1.1530482e+001 -2.5252232e+007 +0.0000000e+000
+1.1762169e+001 -2.5252232e+007 +0.0000000e+000
+1.1998511e+001 -2.5252232e+007 +0.0000000e+000
+1.2239602e+001 -2.5252232e+007 +0.0000000e+000
+1.2485538e+001 -2.5252232e+007 +0.0000000e+000
+1.2736414e+001 -2.5252232e+007 +0.0000000e+000
+1.2992332e+001 -2.5252232e+007 +0.0000000e+000
+1.3253392e+001 -2.5252232e+007 +0.0000000e+000
+1.3519698e+001 -2.5252232e+007 +0.0000000e+000
+1.3791355e+001 -2.5252232e+007 +0.0000000e+000
+1.4068470e+001 -2.5252232e+007 +0.0000000e+000
+1.4351153e+001 -2.5252232e+007 +0.0000000e+000
+1.4639517e+001 -2.5252232e+007 +0.0000000e+000
+1.4933675e+001 -2.5252232e+007 +0.0000000e+000
+1.5233744e+001 -2.5252232e+007 +0.0000000e+000
+1.5539841e+001 -2.5252232e+007 +0.0000000e+000
+1.5852089e+001 -2.5252232e+007 +0.0000000e+000
+1.6170612e+001 -2.5252232e+007 +0.0000000e+000
+1.6495535e+001 -2.5252232e+007 +0.0000000e+000
+1.6826986e+001 -2.5252232e+007 +0.0000000e+000
+1.7165098e+001 -2.5252232e+007 +0.0000000e+000
+1.7510002e+001 -2.5252232e+007 +0.0000000e+000
+1.7861837e+001 -2.5252232e+007 +0.0000000e+000
+1.8220743e+001 -2.5252232e+007 +0.0000000e+000
+1.8586861e+001 -2.5252232e+007 +0.0000000e+000
+1.8960333e+001 -2.5252232e+007 +0.0000000e+000
+1.9341311e+001 -2.5252232e+007 +0.0000000e+000
+1.9729944e+001 -2.5252232e+007 +0.0000000e+000
+2.0126385e+001 -2.5252232e+007 +0.0000000e+000
+2.0530794e+001 -2.5252232e+007 +0.0000000e+000
+2.0943327e+001 -2.5252232e+007 +0.0000000e+000
+2.1364149e+001 -2.5252232e+007 +0.0000000e+000
+2.1793428e+001 -2.5252232e+007 +0.0000000e+000
+2.2231333e+001 -2.5252232e+007 +0.0000000e+000
+2.2678036e+001 -2.5252232e+007 +0.0000000e+000
+2.3133715e+001 -2.5252232e+007 +0.0000000e+000
+2.3598549e+001 -2.5252232e+007 +0.0000000e+000
+2.4072725e+001 -2.5252232e+007 +0.0000000e+000
+2.4556427e+001 -2.5252232e+007 +0.0000000e+000
+2.5049850e+001 -2.5252232e+007 +0.0000000e+000
+2.5553186e+001 -2.5252232e+007 +0.0000000e+000
+2.6066637e+001 -2.5252232e+007 +0.0000000e+000
+2.6590405e+001 -2.5252232e+007 +0.0000000e+000
+2.7124697e+001 -2.5252232e+007 +0.0000000e+000
+2.7669724e+001 -2.5252232e+007 +0.0000000e+000
+2.8225702e+001 -2.5252232e+007 +0.0000000e+000
+2.8792852e+001 -2.5252232e+007 +0.0000000e+000
+2.9371399e+001 -2.5252232e+007 +0.0000000e+000
+2.9961571e+001 -2.5252232e+007 +0.0000000e+000
+3.0563601e+001 -2.5252232e+007 +0.0000000e+000
+3.1177729e+001 -2.5252232e+007 +0.0000000e+000
