+1.0000000e+000 -3.3108559e+001 +1.6001917e+002
+1.1233240e+000 -3.1024939e+001 +1.5786446e+002
+1.2618569e+000 -2.9265797e+001 +1.5555928e+002
+1.4174742e+000 -2.7279009e+001 +1.5286583e+002
+1.5922828e+000 -2.5372850e+001 +1.4996097e+002
+1.7886496e+000 -2.3529009e+001 +1.4669998e+002
+2.0092330e+000 -2.1679398e+001 +1.4312546e+002
+2.2570198e+000 -1.9864569e+001 +1.3919438e+002
+2.5353644e+000 -1.8112217e+001 +1.3482448e+002
+2.8480358e+000 -1.6405764e+001 +1.3015308e+002
+3.1992671e+000 -1.4767072e+001 +1.2514138e+002
+3.5938137e+000 -1.3209265e+001 +1.1966895e+002
+4.0370173e+000 -1.1734237e+001 +1.1392844e+002
+4.5348787e+000 -1.0351892e+001 +1.0786478e+002
+5.0941381e+000 -9.0708456e+000 +1.0155039e+002
+5.7223678e+000 -7.9028850e+000 +9.5099976e+001
+6.4280729e+000 -6.8494492e+000 +8.8574509e+001
+7.2208090e+000 -5.9088073e+000 +8.2048370e+001
+8.1113081e+000 -5.0825229e+000 +7.5606621e+001
+9.1116276e+000 -4.3606839e+000 +6.9334869e+001
+1.0235311e+001 -3.7475989e+000 +6.3308079e+001
+1.1497570e+001 -3.2241695e+000 +5.7576229e+001
+1.2915497e+001 -2.7836654e+000 +5.2168530e+001
+1.4508287e+001 -2.4194453e+000 +4.7124504e+001
+1.6297508e+001 -2.1145935e+000 +4.2443119e+001
+1.8307383e+001 -1.8669909e+000 +3.8142464e+001
+2.0565123e+001 -1.6633780e+000 +3.4215218e+001
+2.3101297e+001 -1.4984534e+000 +3.0633007e+001
+2.5950243e+001 -1.3653073e+000 +2.7382381e+001
+2.9150530e+001 -1.2611095e+000 +2.4441622e+001
+3.2745491e+001 -1.1757506e+000 +2.1789509e+001
+3.6783798e+001 -1.1095774e+000 +1.9404665e+001
+4.1320126e+001 -1.0569415e+000 +1.7265747e+001
+4.6415890e+001 -1.0183778e+000 +1.5344579e+001
+5.2140083e+001 -9.8769742e-001 +1.3620807e+001
+5.8570210e+001 -9.6167010e-001 +1.2085798e+001
+6.5793320e+001 -9.4852591e-001 +1.0707125e+001
+7.3907219e+001 -9.3744594e-001 +9.5093336e+000
+8.3021759e+001 -9.3074441e-001 +8.4128504e+000
+9.3260338e+001 -9.2577171e-001 +7.4531164e+000
+1.0476157e+002 -9.2105120e-001 +6.6167469e+000
+1.1768120e+002 -9.2154372e-001 +5.8646927e+000
+1.3219412e+002 -9.2274052e-001 +5.1879992e+000
+1.4849683e+002 -9.2199701e-001 +4.5987859e+000
+1.6681006e+002 -9.2441785e-001 +4.0874104e+000
+1.8738174e+002 -9.2399758e-001 +3.6234310e+000
+2.1049042e+002 -9.2178977e-001 +3.2229986e+000
+2.3644894e+002 -9.2607892e-001 +2.8614275e+000
+2.6560876e+002 -9.2590016e-001 +2.5435257e+000
+2.9836472e+002 -9.2460066e-001 +2.2621493e+000
+3.3516028e+002 -9.2501283e-001 +2.0063722e+000
+3.7649359e+002 -9.2484117e-001 +1.7829405e+000
+4.2292429e+002 -9.2484552e-001 +1.5960609e+000
+4.7508102e+002 -9.2808884e-001 +1.4001567e+000
+5.3366992e+002 -9.2808157e-001 +1.2309692e+000
+5.9948425e+002 -9.2437679e-001 +1.0886835e+000
+6.7341504e+002 -9.2417562e-001 +9.5766336e-001
+7.5646332e+002 -9.2234963e-001 +8.6682171e-001
+8.4975342e+002 -9.2230517e-001 +7.3899871e-001
+9.5454846e+002 -9.2370164e-001 +6.3211215e-001
+1.0722672e+003 -9.2307758e-001 +5.4599875e-001
+1.2045035e+003 -9.2035860e-001 +4.5958686e-001
+1.3530477e+003 -9.2427397e-001 +3.9743572e-001
+1.5199111e+003 -9.2035174e-001 +3.1011412e-001
+1.7073527e+003 -9.1851324e-001 +2.3641375e-001
+1.9179103e+003 -9.1994464e-001 +1.8430559e-001
+2.1544346e+003 -9.2019850e-001 +1.1450599e-001
+2.4201282e+003 -9.2138463e-001 +4.7523677e-002
+2.7185881e+003 -9.1865540e-001 -9.4510950e-003
+3.0538555e+003 -9.1780668e-001 -6.5214768e-002
+3.4304692e+003 -9.1877413e-001 -1.2350845e-001
+3.8535286e+003 -9.1534895e-001 -1.9812942e-001
