#Display #1 length= 801
+0.0000000e+000 +3.2243588e-005
+1.6000000e+001 +1.6494676e-005
+3.2000000e+001 +1.0314445e-006
+4.8000000e+001 +3.1785094e-006
+6.4000000e+001 +4.2697934e-006
+8.0000000e+001 +1.5231665e-006
+9.6000000e+001 +7.1244796e-007
+1.1200000e+002 +1.1716968e-006
+1.2800000e+002 +1.0938604e-006
+1.4400000e+002 +4.7397924e-007
+1.6000000e+002 +5.5566244e-007
+1.7600000e+002 +1.1472172e-006
+1.9200000e+002 +9.1745039e-007
+2.0800000e+002 +4.9847489e-007
+2.2400000e+002 +5.7683633e-007
+2.4000000e+002 +7.8042746e-007
+2.5600000e+002 +4.9085668e-007
+2.7200000e+002 +4.2622241e-007
+2.8800000e+002 +1.6167699e-006
+3.0400000e+002 +2.2039906e-006
+3.2000000e+002 +8.6412081e-007
+3.3600000e+002 +3.3657398e-007
+3.5200000e+002 +3.8836242e-007
+3.6800000e+002 +3.2491036e-007
+3.8400000e+002 +2.6560329e-007
+4.0000000e+002 +4.0572746e-007
+4.1600000e+002 +7.2227829e-007
+4.3200000e+002 +6.2810710e-007
+4.4800000e+002 +3.7819800e-007
+4.6400000e+002 +4.8098156e-007
+4.8000000e+002 +6.2830645e-007
+4.9600000e+002 +5.2049131e-007
+5.1200000e+002 +5.5919571e-007
+5.2800000e+002 +8.1470563e-007
+5.4400000e+002 +8.0757911e-007
+5.6000000e+002 +5.0583799e-007
+5.7600000e+002 +6.7373679e-007
+5.9200000e+002 +6.9095063e-007
+6.0800000e+002 +7.0607871e-007
+6.2400000e+002 +7.7834892e-007
+6.4000000e+002 +1.0286803e-006
+6.5600000e+002 +1.3933360e-006
+6.7200000e+002 +1.3200422e-006
+6.8800000e+002 +1.1633452e-006
+7.0400000e+002 +8.9713041e-007
+7.2000000e+002 +8.7245581e-007
+7.3600000e+002 +1.0469963e-006
+7.5200000e+002 +1.2704168e-006
+7.6800000e+002 +1.1563222e-006
+7.8400000e+002 +1.0105606e-006
+8.0000000e+002 +1.1490324e-006
+8.1600000e+002 +1.3135824e-006
+8.3200000e+002 +1.5411190e-006
+8.4800000e+002 +1.6142423e-006
+8.6400000e+002 +1.4024882e-006
+8.8000000e+002 +2.0724292e-006
+8.9600000e+002 +2.4625772e-006
+9.1200000e+002 +1.9182369e-006
+9.2800000e+002 +1.5245669e-006
+9.4400000e+002 +1.3486256e-006
+9.6000000e+002 +1.1994176e-006
+9.7600000e+002 +1.1798037e-006
+9.9200000e+002 +1.4176185e-006
+1.0080000e+003 +1.7955326e-006
+1.0240000e+003 +1.8340072e-006
+1.0400000e+003 +1.5500434e-006
+1.0560000e+003 +1.5325926e-006
+1.0720000e+003 +1.7470709e-006
+1.0880000e+003 +1.6695980e-006
+1.1040000e+003 +1.5277775e-006
+1.1200000e+003 +1.5953153e-006
+1.1360000e+003 +2.1290673e-006
+1.1520000e+003 +1.7867145e-006
+1.1680000e+003 +1.6851120e-006
+1.1840000e+003 +1.6066602e-006
+1.2000000e+003 +1.7841190e-006
+1.2160000e+003 +1.6709073e-006
+1.2320000e+003 +1.6861854e-006
+1.2480000e+003 +1.8380349e-006
+1.2640000e+003 +1.4999092e-006
+1.2800000e+003 +1.6588082e-006
+1.2960000e+003 +1.6325261e-006
+1.3120000e+003 +1.6893357e-006
+1.3280000e+003 +1.5089578e-006
+1.3440000e+003 +1.7153569e-006
+1.3600000e+003 +1.9592655e-006
+1.3760000e+003 +1.9834445e-006
+1.3920000e+003 +1.7056099e-006
+1.4080000e+003 +1.9749521e-006
+1.4240000e+003 +1.8344482e-006
+1.4400000e+003 +1.3742517e-006
+1.4560000e+003 +1.6066108e-006
+1.4720000e+003 +1.6749501e-006
+1.4880000e+003 +1.9429056e-006
+1.5040000e+003 +1.7337405e-006
+1.5200000e+003 +1.6437384e-006
+1.5360000e+003 +1.6093190e-006
+1.5520000e+003 +1.7941650e-006
+1.5680000e+003 +1.9845945e-006
+1.5840000e+003 +1.2666047e-006
+1.6000000e+003 +1.9018833e-006
+1.6160000e+003 +1.9674894e-006
+1.6320000e+003 +1.6248403e-006
+1.6480000e+003 +1.5074708e-006
+1.6640000e+003 +1.8160333e-006
+1.6800000e+003 +1.9505896e-006
+1.6960000e+003 +1.5725182e-006
+1.7120000e+003 +1.6844147e-006
+1.7280000e+003 +1.5424445e-006
+1.7440000e+003 +1.4078078e-006
+1.7600000e+003 +1.3123916e-006
+1.7760000e+003 +1.5872121e-006
+1.7920000e+003 +1.7941157e-006
+1.8080000e+003 +1.7050894e-006
+1.8240000e+003 +1.7071762e-006
+1.8400000e+003 +1.9314180e-006
+1.8560000e+003 +2.0224938e-006
+1.8720000e+003 +1.6314724e-006
+1.8880000e+003 +1.5739259e-006
+1.9040000e+003 +1.5497507e-006
+1.9200000e+003 +1.5925380e-006
+1.9360000e+003 +1.7373287e-006
+1.9520000e+003 +1.6612360e-006
+1.9680000e+003 +2.0521320e-006
+1.9840000e+003 +2.0293428e-006
+2.0000000e+003 +1.7060651e-006
+2.0160000e+003 +1.6827713e-006
+2.0320000e+003 +1.6363609e-006
+2.0480000e+003 +1.5241535e-006
+2.0640000e+003 +1.6427371e-006
+2.0800000e+003 +1.8596884e-006
+2.0960000e+003 +1.6636965e-006
+2.1120000e+003 +1.4924250e-006
+2.1280000e+003 +1.6491490e-006
+2.1440000e+003 +1.5632893e-006
+2.1600000e+003 +1.8842267e-006
+2.1760000e+003 +1.6726419e-006
+2.1920000e+003 +1.5888440e-006
+2.2080000e+003 +1.6386407e-006
+2.2240000e+003 +1.8120061e-006
