#Display #1 length= 801
+0.0000000e+000 +2.7351720e+000
+1.2500000e-001 +1.3675773e+000
+2.5000000e-001 +1.0237368e-004
+3.7500000e-001 +7.5043616e-005
+5.0000000e-001 +6.4660548e-005
+6.2500000e-001 +6.0569266e-005
+7.5000000e-001 +4.5905806e-005
+8.7500000e-001 +5.8190111e-005
+1.0000000e+000 +6.1874140e-005
+1.1250000e+000 +6.3807893e-005
+1.2500000e+000 +4.8619822e-005
+1.3750000e+000 +3.8696930e-005
+1.5000000e+000 +3.5366851e-005
+1.6250000e+000 +3.6317408e-005
+1.7500000e+000 +3.4201130e-005
+1.8750000e+000 +2.7250127e-005
+2.0000000e+000 +3.0138073e-005
+2.1250000e+000 +2.7460341e-005
+2.2500000e+000 +2.8557861e-005
+2.3750000e+000 +2.4202547e-005
+2.5000000e+000 +2.2655224e-005
+2.6250000e+000 +2.3965722e-005
+2.7500000e+000 +2.4347832e-005
+2.8750000e+000 +2.2324150e-005
+3.0000000e+000 +2.2562483e-005
+3.1250000e+000 +2.2222221e-005
+3.2500000e+000 +1.8854227e-005
+3.3750000e+000 +1.6032029e-005
+3.5000000e+000 +1.4155249e-005
+3.6250000e+000 +1.5547852e-005
+3.7500000e+000 +1.4633462e-005
+3.8750000e+000 +1.1188119e-005
+4.0000000e+000 +1.1320620e-005
+4.1250000e+000 +1.1498250e-005
+4.2500000e+000 +9.8929549e-006
+4.3750000e+000 +7.9739993e-006
+4.5000000e+000 +9.8973660e-006
+4.6250000e+000 +1.0506514e-005
+4.7500000e+000 +1.0337301e-005
+4.8750000e+000 +9.2197333e-006
+5.0000000e+000 +8.7231601e-006
+5.1250000e+000 +7.7397717e-006
+5.2500000e+000 +6.8028025e-006
+5.3750000e+000 +7.0544638e-006
+5.5000000e+000 +7.5124735e-006
+5.6250000e+000 +7.8741041e-006
+5.7500000e+000 +7.5998164e-006
+5.8750000e+000 +7.2256385e-006
+6.0000000e+000 +5.7282923e-006
+6.1250000e+000 +5.0488306e-006
+6.2500000e+000 +5.3542863e-006
+6.3750000e+000 +5.0531007e-006
+6.5000000e+000 +5.0829485e-006
+6.6250000e+000 +5.4399420e-006
+6.7500000e+000 +5.0790882e-006
+6.8750000e+000 +5.2773853e-006
+7.0000000e+000 +5.2379232e-006
+7.1250000e+000 +4.5242259e-006
+7.2500000e+000 +3.8582725e-006
+7.3750000e+000 +3.4501652e-006
+7.5000000e+000 +2.9074863e-006
+7.6250000e+000 +3.5761936e-006
+7.7500000e+000 +4.0074847e-006
+7.8750000e+000 +3.4154223e-006
+8.0000000e+000 +3.1882539e-006
+8.1250000e+000 +3.0902361e-006
+8.2500000e+000 +3.5965948e-006
+8.3750000e+000 +3.3351264e-006
+8.5000000e+000 +4.3186719e-006
+8.6250000e+000 +4.4198759e-006
+8.7500000e+000 +3.6927297e-006
+8.8750000e+000 +3.0422395e-006
+9.0000000e+000 +2.6473276e-006
+9.1250000e+000 +2.5197539e-006
+9.2500000e+000 +1.9269783e-006
+9.3750000e+000 +2.0618572e-006
+9.5000000e+000 +2.5790821e-006
+9.6250000e+000 +2.4058022e-006
+9.7500000e+000 +2.4742146e-006
+9.8750000e+000 +2.5106103e-006
+1.0000000e+001 +2.6929852e-006
+1.0125000e+001 +2.9875462e-006
+1.0250000e+001 +2.4958431e-006
+1.0375000e+001 +1.7372981e-006
+1.0500000e+001 +2.0281020e-006
+1.0625000e+001 +2.4609446e-006
+1.0750000e+001 +2.5432710e-006
+1.0875000e+001 +2.2091317e-006
+1.1000000e+001 +1.9875340e-006
+1.1125000e+001 +1.9401725e-006
