# Channel 1
+1.00000000000000E+003, +4.878628E-008
+1.34987500000000E+004, +5.435404E-008
+2.59975000000000E+004, +1.035051E-007
+3.84962500000000E+004, +1.491556E-007
+5.09950000000000E+004, +2.044016E-007
+6.34937500000000E+004, +1.917234E-007
+7.59925000000000E+004, +1.415063E-007
+8.84912500000000E+004, +4.716837E-008
+1.00990000000000E+005, +2.165433E-008
+1.13488750000000E+005, +2.545998E-008
+1.25987500000000E+005, +8.042105E-008
+1.38486250000000E+005, +1.615508E-007
+1.50985000000000E+005, +1.716460E-007
+1.63483750000000E+005, +1.054778E-007
+1.75982500000000E+005, +2.002575E-008
+1.88481250000000E+005, +1.235520E-008
+2.00980000000000E+005, +1.910803E-008
+2.13478750000000E+005, +2.639038E-008
+2.25977500000000E+005, +3.904006E-008
+2.38476250000000E+005, +1.015036E-007
+2.50975000000000E+005, +1.111145E-007
+2.63473750000000E+005, +8.789510E-008
+2.75972500000000E+005, +3.916604E-008
+2.88471250000000E+005, +3.219154E-008
+3.00970000000000E+005, +2.799359E-008
+3.13468750000000E+005, +1.437977E-008
+3.25967500000000E+005, +4.088897E-009
+3.38466250000000E+005, +7.328430E-009
+3.50965000000000E+005, +7.167211E-009
+3.63463750000000E+005, +4.440091E-009
+3.75962500000000E+005, +7.315081E-010
+3.88461250000000E+005, +1.032079E-009
+4.00960000000000E+005, +1.143895E-009
+4.13458750000000E+005, +8.534811E-010
+4.25957500000000E+005, +3.986843E-010
+4.38456250000000E+005, +5.810707E-010
+4.50955000000000E+005, +5.590448E-010
+4.63453750000000E+005, +3.740705E-010
+4.75952500000000E+005, +1.026317E-010
+4.88451250000000E+005, +1.026250E-010
+5.00950000000000E+005, +1.119027E-010
+5.13448750000000E+005, +9.403856E-011
+5.25947500000000E+005, +6.289624E-011
+5.38446250000000E+005, +6.560678E-011
+5.50945000000000E+005, +8.165342E-011
+5.63443750000000E+005, +7.584777E-011
+5.75942500000000E+005, +6.317000E-011
+5.88441250000000E+005, +4.515396E-011
+6.00940000000000E+005, +2.988541E-011
+6.13438750000000E+005, +2.514059E-011
+6.25937500000000E+005, +2.427298E-011
+6.38436250000000E+005, +2.488086E-011
+6.50935000000000E+005, +2.517593E-011
+6.63433750000000E+005, +1.767227E-011
+6.75932500000000E+005, +1.346440E-011
+6.88431250000000E+005, +1.394370E-011
+7.00930000000000E+005, +1.302484E-011
+7.13428750000000E+005, +1.218568E-011
+7.25927500000000E+005, +1.121783E-011
+7.38426250000000E+005, +1.042571E-011
+7.50925000000000E+005, +1.168866E-011
+7.63423750000000E+005, +1.202630E-011
+7.75922500000000E+005, +1.218903E-011
+7.88421250000000E+005, +1.280587E-011
+8.00920000000000E+005, +1.470427E-011
+8.13418750000000E+005, +1.594220E-011
+8.25917500000000E+005, +1.507711E-011
+8.38416250000000E+005, +1.297042E-011
+8.50915000000000E+005, +1.264631E-011
+8.63413750000000E+005, +1.058071E-011
+8.75912500000000E+005, +9.122612E-012
+8.88411250000000E+005, +6.941256E-012
+9.00910000000000E+005, +7.857806E-012
+9.13408750000000E+005, +8.678886E-012
+9.25907500000000E+005, +9.298336E-012
+9.38406250000000E+005, +1.301663E-011
+9.50905000000000E+005, +1.852992E-011
+9.63403750000000E+005, +2.732215E-011
+9.75902500000000E+005, +3.386472E-011
+9.88401250000000E+005, +3.368462E-011
+1.00090000000000E+006, +2.821645E-011
+1.01339875000000E+006, +2.303133E-011
+1.02589750000000E+006, +3.881324E-011
+1.03839625000000E+006, +7.031137E-011
+1.05089500000000E+006, +1.052568E-010
+1.06339375000000E+006, +9.857225E-011
+1.07589250000000E+006, +8.468664E-011
+1.08839125000000E+006, +8.409864E-011
+1.10089000000000E+006, +1.039129E-010
+1.11338875000000E+006, +8.980055E-011
+1.12588750000000E+006, +7.084798E-011
+1.13838625000000E+006, +6.782049E-011
+1.15088500000000E+006, +9.886214E-011
+1.16338375000000E+006, +6.822431E-011
+1.17588250000000E+006, +5.257085E-011
+1.18838125000000E+006, +5.957428E-011
+1.20088000000000E+006, +6.090903E-011
+1.21337875000000E+006, +3.622928E-011
+1.22587750000000E+006, +2.484789E-011
+1.23837625000000E+006, +2.058136E-011
+1.25087500000000E+006, +1.790800E-011
+1.26337375000000E+006, +1.593108E-011
+1.27587250000000E+006, +1.590183E-011
+1.28837125000000E+006, +1.361117E-011
+1.30087000000000E+006, +1.462404E-011
+1.31336875000000E+006, +1.420283E-011
+1.32586750000000E+006, +1.299760E-011
+1.33836625000000E+006, +1.320531E-011
+1.35086500000000E+006, +1.168714E-011
+1.36336375000000E+006, +8.986168E-012
+1.37586250000000E+006, +8.986822E-012
+1.38836125000000E+006, +7.881600E-012
+1.40086000000000E+006, +8.419601E-012
+1.41335875000000E+006, +9.579360E-012
+1.42585750000000E+006, +1.224990E-011
+1.43835625000000E+006, +9.870603E-012
+1.45085500000000E+006, +7.237941E-012
+1.46335375000000E+006, +7.586512E-012
+1.47585250000000E+006, +6.152084E-012
+1.48835125000000E+006, +5.859179E-012
+1.50085000000000E+006, +6.991819E-012
+1.51334875000000E+006, +8.477963E-012
+1.52584750000000E+006, +8.968977E-012
+1.53834625000000E+006, +8.909543E-012
+1.55084500000000E+006, +8.045084E-012
+1.56334375000000E+006, +6.936630E-012
+1.57584250000000E+006, +5.724753E-012
+1.58834125000000E+006, +6.536799E-012
+1.60084000000000E+006, +7.422413E-012
+1.61333875000000E+006, +7.395271E-012
+1.62583750000000E+006, +6.827989E-012
+1.63833625000000E+006, +6.026573E-012
+1.65083500000000E+006, +6.302441E-012
+1.66333375000000E+006, +5.937806E-012
+1.67583250000000E+006, +4.815592E-012
+1.68833125000000E+006, +5.046605E-012
+1.70083000000000E+006, +5.221808E-012
+1.71332875000000E+006, +4.504020E-012
+1.72582750000000E+006, +4.374666E-012
+1.73832625000000E+006, +4.993768E-012
+1.75082500000000E+006, +5.413109E-012
+1.76332375000000E+006, +5.598608E-012
+1.77582250000000E+006, +5.360097E-012
+1.78832125000000E+006, +5.105377E-012
+1.80082000000000E+006, +4.245437E-012
+1.81331875000000E+006, +3.832825E-012
+1.82581750000000E+006, +4.191626E-012
+1.83831625000000E+006, +4.915133E-012
+1.85081500000000E+006, +5.652074E-012
+1.86331375000000E+006, +6.693728E-012
+1.87581250000000E+006, +6.866559E-012
+1.88831125000000E+006, +6.291885E-012
+1.90081000000000E+006, +6.122323E-012
+1.91330875000000E+006, +5.553320E-012
+1.92580750000000E+006, +5.199093E-012
+1.93830625000000E+006, +4.248065E-012
+1.95080500000000E+006, +3.649461E-012
+1.96330375000000E+006, +3.398709E-012
+1.97580250000000E+006, +4.743147E-012
+1.98830125000000E+006, +5.954041E-012
+2.00080000000000E+006, +5.845308E-012
+2.01329875000000E+006, +5.647865E-012
+2.02579750000000E+006, +5.991688E-012
+2.03829625000000E+006, +7.322603E-012
+2.05079500000000E+006, +8.395966E-012
+2.06329375000000E+006, +6.984210E-012
+2.07579250000000E+006, +5.297003E-012
+2.08829125000000E+006, +5.328828E-012
+2.10079000000000E+006, +4.451735E-012
+2.11328875000000E+006, +3.254592E-012
+2.12578750000000E+006, +3.430763E-012
+2.13828625000000E+006, +3.737477E-012
+2.15078500000000E+006, +3.265335E-012
+2.16328375000000E+006, +2.842564E-012
+2.17578250000000E+006, +3.358970E-012
+2.18828125000000E+006, +3.909038E-012
+2.20078000000000E+006, +4.431028E-012
+2.21327875000000E+006, +3.866146E-012
+2.22577750000000E+006, +3.877117E-012
+2.23827625000000E+006, +3.496039E-012
+2.25077500000000E+006, +3.797268E-012
+2.26327375000000E+006, +3.813091E-012
+2.27577250000000E+006, +3.352693E-012
+2.28827125000000E+006, +3.034094E-012
+2.30077000000000E+006, +2.669563E-012
+2.31326875000000E+006, +3.503579E-012
+2.32576750000000E+006, +3.393635E-012
+2.33826625000000E+006, +3.506329E-012
+2.35076500000000E+006, +3.437316E-012
+2.36326375000000E+006, +3.099418E-012
+2.37576250000000E+006, +3.029002E-012
+2.38826125000000E+006, +3.589809E-012
+2.40076000000000E+006, +3.813865E-012
+2.41325875000000E+006, +3.051071E-012
+2.42575750000000E+006, +2.958248E-012
+2.43825625000000E+006, +3.462958E-012
+2.45075500000000E+006, +2.740778E-012
+2.46325375000000E+006, +2.442712E-012
+2.47575250000000E+006, +3.420343E-012
+2.48825125000000E+006, +3.265409E-012
+2.50075000000000E+006, +3.303514E-012
+2.51324875000000E+006, +3.044977E-012
+2.52574750000000E+006, +2.896422E-012
+2.53824625000000E+006, +2.279075E-012
+2.55074500000000E+006, +1.722395E-012
+2.56324375000000E+006, +2.154871E-012
+2.57574250000000E+006, +2.335179E-012
+2.58824125000000E+006, +2.694861E-012
+2.60074000000000E+006, +2.571929E-012
+2.61323875000000E+006, +2.514627E-012
+2.62573750000000E+006, +2.481422E-012
+2.63823625000000E+006, +2.574488E-012
+2.65073500000000E+006, +2.445023E-012
+2.66323375000000E+006, +2.679904E-012
+2.67573250000000E+006, +2.561706E-012
+2.68823125000000E+006, +2.433378E-012
+2.70073000000000E+006, +2.323437E-012
+2.71322875000000E+006, +1.975121E-012
+2.72572750000000E+006, +2.535154E-012
+2.73822625000000E+006, +3.062749E-012
+2.75072500000000E+006, +2.940373E-012
+2.76322375000000E+006, +2.991393E-012
+2.77572250000000E+006, +2.316388E-012
+2.78822125000000E+006, +2.497548E-012
+2.80072000000000E+006, +2.800559E-012
+2.81321875000000E+006, +2.434894E-012
+2.82571750000000E+006, +2.173342E-012
+2.83821625000000E+006, +2.134408E-012
+2.85071500000000E+006, +2.397622E-012
+2.86321375000000E+006, +2.442519E-012
+2.87571250000000E+006, +2.069591E-012
+2.88821125000000E+006, +1.625688E-012
+2.90071000000000E+006, +1.345540E-012
+2.91320875000000E+006, +1.479635E-012
+2.92570750000000E+006, +1.674092E-012
+2.93820625000000E+006, +1.794827E-012
+2.95070500000000E+006, +1.899884E-012
+2.96320375000000E+006, +2.352335E-012
+2.97570250000000E+006, +2.283656E-012
+2.98820125000000E+006, +2.054627E-012
+3.00070000000000E+006, +2.016914E-012
+3.01319875000000E+006, +2.602742E-012
+3.02569750000000E+006, +2.364836E-012
+3.03819625000000E+006, +2.388783E-012
+3.05069500000000E+006, +1.908071E-012
+3.06319375000000E+006, +1.614717E-012
+3.07569250000000E+006, +1.707439E-012
+3.08819125000000E+006, +1.498869E-012
+3.10069000000000E+006, +1.708033E-012
+3.11318875000000E+006, +1.976247E-012
+3.12568750000000E+006, +2.007238E-012
+3.13818625000000E+006, +1.828254E-012
+3.15068500000000E+006, +1.599610E-012
+3.16318375000000E+006, +1.581661E-012
+3.17568250000000E+006, +1.603120E-012
+3.18818125000000E+006, +2.013213E-012
+3.20068000000000E+006, +2.023255E-012
+3.21317875000000E+006, +1.597791E-012
+3.22567750000000E+006, +1.196818E-012
+3.23817625000000E+006, +1.428518E-012
+3.25067500000000E+006, +1.600034E-012
+3.26317375000000E+006, +1.314736E-012
+3.27567250000000E+006, +1.297508E-012
+3.28817125000000E+006, +1.177015E-012
+3.30067000000000E+006, +1.106617E-012
+3.31316875000000E+006, +1.389619E-012
+3.32566750000000E+006, +1.403753E-012
+3.33816625000000E+006, +1.350498E-012
+3.35066500000000E+006, +1.234555E-012
+3.36316375000000E+006, +1.308401E-012
+3.37566250000000E+006, +1.251910E-012
+3.38816125000000E+006, +1.034043E-012
+3.40066000000000E+006, +9.039666E-013
+3.41315875000000E+006, +1.022224E-012
+3.42565750000000E+006, +1.003446E-012
+3.43815625000000E+006, +9.208237E-013
+3.45065500000000E+006, +1.089552E-012
+3.46315375000000E+006, +1.724075E-012
+3.47565250000000E+006, +1.323698E-012
+3.48815125000000E+006, +1.612821E-012
+3.50065000000000E+006, +1.512034E-012
+3.51314875000000E+006, +1.493700E-012
+3.52564750000000E+006, +1.867339E-012
+3.53814625000000E+006, +1.895682E-012
+3.55064500000000E+006, +1.505419E-012
+3.56314375000000E+006, +1.293738E-012
+3.57564250000000E+006, +1.147388E-012
+3.58814125000000E+006, +1.303717E-012
+3.60064000000000E+006, +9.287266E-013
+3.61313875000000E+006, +1.178532E-012
+3.62563750000000E+006, +1.182376E-011
+3.63813625000000E+006, +2.125598E-011
+3.65063500000000E+006, +2.121377E-011
+3.66313375000000E+006, +9.646459E-012
+3.67563250000000E+006, +1.178969E-012
+3.68813125000000E+006, +2.200379E-012
+3.70063000000000E+006, +1.000595E-010
+3.71312875000000E+006, +2.011587E-010
+3.72562750000000E+006, +2.008846E-010
+3.73812625000000E+006, +9.572181E-011
+3.75062500000000E+006, +2.329626E-012
+3.76312375000000E+006, +8.840680E-013
+3.77562250000000E+006, +9.503679E-013
+3.78812125000000E+006, +1.180980E-012
+3.80062000000000E+006, +1.106994E-012
+3.81311875000000E+006, +1.053685E-012
+3.82561750000000E+006, +1.059062E-012
+3.83811625000000E+006, +9.451589E-013
+3.85061500000000E+006, +8.090059E-013
+3.86311375000000E+006, +1.007086E-012
+3.87561250000000E+006, +9.711470E-013
+3.88811125000000E+006, +1.013464E-012
+3.90061000000000E+006, +1.157567E-012
+3.91310875000000E+006, +9.425780E-013
+3.92560750000000E+006, +6.826368E-013
+3.93810625000000E+006, +6.134022E-013
+3.95060500000000E+006, +7.502271E-013
+3.96310375000000E+006, +9.680441E-013
+3.97560250000000E+006, +1.172616E-012
+3.98810125000000E+006, +1.083443E-012
+4.00060000000000E+006, +1.023126E-012
+4.01309875000000E+006, +9.874810E-013
+4.02559750000000E+006, +1.126360E-012
+4.03809625000000E+006, +1.011566E-012
+4.05059500000000E+006, +7.042815E-013
+4.06309375000000E+006, +4.936761E-013
+4.07559250000000E+006, +6.109844E-013
+4.08809125000000E+006, +8.685847E-013
+4.10059000000000E+006, +1.017484E-012
